kaupverd;teg_eign;byggar;birtm2;matssvaedi
26000;Íbúðareign;1982;79.3;320
35000;Einbýlishús;1958;185.3;320
29900;Íbúðareign;1966;60.3;20
27500;Íbúðareign;1972;96.7;170
42500;Raðhús;2007;191.3;630
32100;Íbúðareign;1971;109.6;320
68000;Einbýlishús;1956;253.1;100
34000;Íbúðareign;1976;159.4;600
54000;Raðhús;2001;182.6;520
35400;Íbúðareign;2015;103.5;600
29000;Íbúðareign;1982;111.1;600
58600;Íbúðareign;2015;165.3;550
34500;Íbúðareign;1951;97.4;284
41900;Einbýlishús;1943;116.6;600
43900;Íbúðareign;2006;123.8;350
12800;Íbúðareign;1955;124;2050
26500;Einbýlishús;1955;167.3;2040
32500;Einbýlishús;2006;204.4;2040
35000;Íbúðareign;2005;100.9;600
34200;Íbúðareign;1988;117.5;330
16000;Íbúðareign;1974;46.5;150
48700;Einbýlishús;1973;195.2;600
31200;Íbúðareign;1999;106.6;140
26000;Íbúðareign;2007;70.3;160
36300;Íbúðareign;2015;106.6;810
30500;Íbúðareign;2004;88.8;350
43400;Einbýlishús;1993;200;2050
35200;Íbúðareign;2014;115.5;351
40000;Íbúðareign;1950;125.8;80
23750;Íbúðareign;1980;91;160
40900;Íbúðareign;2015;91.2;300
17500;Íbúðareign;1898;136;6020
24900;Íbúðareign;1972;109.8;160
22700;Íbúðareign;1978;90;320
21500;Íbúðareign;1984;59.1;284
28000;Íbúðareign;1973;102.9;320
32000;Íbúðareign;1995;92.2;330
21300;Íbúðareign;1966;49.3;91
27000;Íbúðareign;1958;79.8;600
31000;Íbúðareign;1962;111.8;600
28000;Íbúðareign;1968;87.2;600
20900;Íbúðareign;2006;70.6;630
34800;Íbúðareign;1982;117.4;500
71000;Einbýlishús;2005;219.2;270
27500;Raðhús;1987;79.6;320
52600;Raðhús;1993;171.8;500
28000;Íbúðareign;1955;99.5;90
44900;Einbýlishús;1921;151;600
26500;Íbúðareign;1951;57.6;70
35900;Íbúðareign;2007;98.6;600
29500;Íbúðareign;1951;75.4;70
44000;Íbúðareign;2003;150.7;180
22900;Íbúðareign;1979;64.7;150
39900;Íbúðareign;2015;85.7;300
26900;Íbúðareign;1922;95.6;600
47900;Raðhús;2004;165.5;810
25500;Íbúðareign;2015;80.2;630
28000;Íbúðareign;2004;105.9;630
26700;Íbúðareign;1972;97.7;161
63600;Parhús;2000;210.3;340
49000;Íbúðareign;1928;123.3;25
90000;Einbýlishús;2008;185.5;300
7500;Íbúðareign;1945;74;2050
16100;Íbúðareign;1950;47.7;600
20200;Íbúðareign;1994;76.8;6080
25000;Parhús;2007;251.4;2040
29500;Íbúðareign;2014;109.9;6010
16500;Íbúðareign;1933;118.1;6020
23000;Íbúðareign;2006;113.3;2040
25500;Einbýlishús;2008;248.9;2040
89400;Íbúðareign;2014;186.2;90
45200;Íbúðareign;1978;216.9;150
41500;Íbúðareign;1954;131.3;100
37500;Íbúðareign;2003;126.1;180
21000;Íbúðareign;1982;59.9;150
27100;Íbúðareign;1942;117.7;100
20800;Íbúðareign;1952;117.6;600
30900;Íbúðareign;2003;93.2;180
23500;Íbúðareign;1970;91.8;170
40500;Íbúðareign;1963;145.4;91
41200;Íbúðareign;1951;112;70
24900;Íbúðareign;1973;75.1;320
20500;Íbúðareign;1947;68.8;100
40000;Íbúðareign;1942;137.5;90
26500;Íbúðareign;2000;84.4;130
27500;Íbúðareign;1998;77.2;340
29400;Einbýlishús;1953;107.7;6030
44500;Einbýlishús;1982;225.7;700
39500;Íbúðareign;2007;136.1;350
33000;Íbúðareign;2006;111.4;630
39500;Íbúðareign;1995;129.7;500
23350;Íbúðareign;1974;77.1;161
69000;Einbýlishús;1982;227.4;500
50500;Íbúðareign;2014;129.3;90
21800;Íbúðareign;1978;78.1;320
37600;Íbúðareign;2015;94.4;500
28000;Íbúðareign;1951;62.5;284
38000;Íbúðareign;2003;137.6;180
19000;Íbúðareign;1968;78.9;170
25500;Íbúðareign;2014;70.1;680
195000;Einbýlishús;2008;394.4;511
74000;Íbúðareign;2015;157.5;320
53000;Raðhús;2004;168.3;180
51300;Íbúðareign;2007;140.6;90
32000;Íbúðareign;1994;95.7;130
28500;Íbúðareign;1967;111.9;200
67900;Íbúðareign;2008;261.4;351
20500;Íbúðareign;1968;91.6;170
41200;Íbúðareign;1961;161;100
48700;Íbúðareign;1992;128.5;280
28100;Íbúðareign;1991;51.2;281
23100;Íbúðareign;1961;59.7;91
27600;Íbúðareign;1978;69.9;320
25400;Íbúðareign;1973;81.2;160
46500;Íbúðareign;1959;164.4;100
65750;Raðhús;1974;213.3;400
70000;Raðhús;1970;215.4;280
58500;Íbúðareign;1962;207.8;300
28500;Íbúðareign;1993;89.1;130
49000;Íbúðareign;1950;125.1;80
21300;Íbúðareign;1975;67;150
27900;Íbúðareign;1948;73.6;80
81900;Íbúðareign;2014;184.8;90
92900;Einbýlishús;1967;214.5;540
52000;Íbúðareign;2005;172.4;270
25000;Íbúðareign;2006;105.1;630
25000;Íbúðareign;2006;102.5;630
58000;Einbýlishús;1986;257.3;2050
48500;Einbýlishús;1942;219.1;90
25100;Íbúðareign;1978;83;160
22700;Íbúðareign;1988;58.6;120
28700;Íbúðareign;1988;91.6;120
26950;Íbúðareign;1959;74.4;100
28600;Íbúðareign;1948;56.6;90
18500;Íbúðareign;1986;56.8;220
31500;Íbúðareign;2005;96.3;270
17500;Íbúðareign;1988;47.9;120
42500;Einbýlishús;1981;189.9;6040
29000;Íbúðareign;1967;100.8;200
28400;Íbúðareign;1983;99.4;220
32700;Íbúðareign;1957;107.4;281
31500;Íbúðareign;2015;103.7;630
27500;Raðhús;2004;118.5;6010
15300;Íbúðareign;1972;122.2;2050
29000;Íbúðareign;1962;93.2;283
35700;Íbúðareign;1989;137.5;120
16600;Íbúðareign;1945;46.3;100
22600;Íbúðareign;2001;90.4;290
24900;Íbúðareign;1942;67;90
37000;Íbúðareign;2014;108.7;320
34800;Íbúðareign;2013;83.7;510
82000;Einbýlishús;1971;213;400
36000;Íbúðareign;2014;110.6;320
26000;Íbúðareign;2015;80.5;630
25500;Íbúðareign;2015;80.5;630
25000;Íbúðareign;2015;80.2;630
37000;Íbúðareign;2008;107;510
44800;Íbúðareign;2015;141.9;351
29500;Íbúðareign;1937;94.1;72
15000;Íbúðareign;1964;71.8;600
67000;Íbúðareign;2015;170.6;600
24200;Íbúðareign;1974;81.1;160
65950;Íbúðareign;2015;174.3;600
39800;Íbúðareign;2015;118.6;351
21900;Íbúðareign;1973;51.5;320
59500;Raðhús;2007;217.2;350
26800;Íbúðareign;1993;79.5;130
30212;Íbúðareign;2004;90.2;630
37500;Raðhús;2005;121.4;6030
36900;Einbýlishús;1957;193.6;6030
15000;Íbúðareign;1880;111;6020
21200;Íbúðareign;2009;118.5;2040
48500;Einbýlishús;1944;251.4;600
27000;Íbúðareign;2000;66.8;330
28700;Íbúðareign;2003;109.6;630
23800;Íbúðareign;1996;67;130
26600;Íbúðareign;1964;88.6;72
57000;Einbýlishús;1967;262.7;540
38700;Íbúðareign;1997;145.3;340
47400;Íbúðareign;2014;122.8;320
24000;Íbúðareign;1977;60.3;500
28000;Íbúðareign;1952;52.7;20
65000;Einbýlishús;1955;240.1;100
29400;Íbúðareign;1995;103.5;650
46400;Íbúðareign;2015;107.9;500
20350;Íbúðareign;1943;53.6;90
32000;Íbúðareign;2014;108.5;320
38000;Íbúðareign;1986;228.5;320
29000;Íbúðareign;1977;106.4;150
39900;Einbýlishús;1957;160;320
55000;Einbýlishús;1965;200.8;500
35500;Íbúðareign;2015;93.1;340
41100;Íbúðareign;2015;123.4;600
19000;Íbúðareign;1928;57.4;600
28700;Íbúðareign;2015;72.2;600
41900;Íbúðareign;1966;148.1;320
40000;Einbýlishús;1978;183.8;2050
9600;Íbúðareign;1979;62.4;2050
30000;Íbúðareign;2004;93;630
30300;Íbúðareign;1987;51.1;20
44700;Íbúðareign;1959;110.8;70
34300;Íbúðareign;2004;116.2;180
21900;Íbúðareign;1975;80.1;150
55200;Einbýlishús;1954;204.2;320
32600;Íbúðareign;1983;87;72
27500;Íbúðareign;1978;65.1;72
48200;Íbúðareign;2015;143.9;600
37100;Íbúðareign;2015;111.6;600
36000;Íbúðareign;2001;116.1;340
26500;Íbúðareign;1983;79;220
29200;Íbúðareign;1961;101.5;283
43200;Einbýlishús;1952;184.1;600
26400;Íbúðareign;2005;86.5;630
29000;Raðhús;1979;146.5;6040
38000;Einbýlishús;1968;156.6;6030
28200;Íbúðareign;1947;97.3;500
26800;Íbúðareign;1984;107.6;220
37500;Íbúðareign;1955;122.8;100
24580;Íbúðareign;1986;69.9;90
76000;Einbýlishús;1977;255;500
43800;Íbúðareign;2004;126.7;510
28500;Íbúðareign;2006;90.5;350
27000;Íbúðareign;1956;76.4;320
26500;Íbúðareign;1958;98.4;100
50500;Parhús;1964;177.2;300
19500;Íbúðareign;1974;44.6;160
34000;Íbúðareign;1961;78.1;20
44000;Íbúðareign;1968;139.1;280
43600;Íbúðareign;1957;126.8;80
27900;Íbúðareign;1983;105.2;600
77600;Íbúðareign;2014;170.2;90
63500;Raðhús;NA;222.7;350
44100;Einbýlishús;1962;242.8;281
21000;Raðhús;1989;85;160
15800;Íbúðareign;1963;34.3;91
34500;Íbúðareign;2001;87;100
35200;Íbúðareign;2016;61.5;20
53900;Íbúðareign;2014;136.9;90
34600;Íbúðareign;1974;93.6;283
38000;Íbúðareign;1993;93.6;150
53000;Íbúðareign;2014;128.8;20
43600;Einbýlishús;1984;154.9;120
27000;Íbúðareign;1958;78.5;100
38600;Íbúðareign;2013;119.2;340
38500;Íbúðareign;1998;138.1;330
32000;Íbúðareign;1950;70.1;20
27000;Íbúðareign;2006;92.9;630
19000;Íbúðareign;1961;47;100
28400;Íbúðareign;1945;75.9;90
24900;Íbúðareign;1933;40.5;75
33500;Íbúðareign;1943;97.7;100
41000;Íbúðareign;2006;135.7;270
52000;Íbúðareign;2015;130.2;300
28100;Íbúðareign;1932;61.8;20
46500;Raðhús;1996;131.4;340
24000;Íbúðareign;1969;88;320
27900;Íbúðareign;1979;72.7;320
48500;Raðhús;1979;263.8;150
26500;Íbúðareign;2007;93.8;6010
22000;Íbúðareign;1949;61;90
33250;Íbúðareign;1990;133.3;120
53000;Raðhús;1958;164.1;100
28500;Íbúðareign;1963;92.5;600
36600;Íbúðareign;1958;102.1;80
39000;Íbúðareign;2004;116.9;270
28100;Íbúðareign;1994;84.9;130
25000;Íbúðareign;2006;79.9;630
75000;Einbýlishús;1980;293.9;150
37750;Einbýlishús;1908;131.9;600
34900;Íbúðareign;1958;101.6;100
25000;Íbúðareign;1974;108.1;160
38600;Íbúðareign;1966;159.2;320
58500;Raðhús;1985;313.2;300
26400;Íbúðareign;2006;82;630
22200;Íbúðareign;1991;66.1;620
33200;Íbúðareign;2005;101.2;130
56000;Einbýlishús;1968;227.1;320
30573;Raðhús;2006;135.4;2040
28200;Íbúðareign;2005;110;6010
23000;Íbúðareign;1966;81.5;100
54950;Einbýlishús;1972;186.9;170
43000;Íbúðareign;2008;121.7;510
33700;Íbúðareign;1957;78.2;72
26300;Íbúðareign;1957;86.2;300
30000;Íbúðareign;2004;92.4;630
36400;Íbúðareign;1959;117.3;320
29000;Íbúðareign;2002;86.1;640
34000;Íbúðareign;2016;97.1;181
27000;Íbúðareign;1996;85.2;650
43400;Íbúðareign;2004;97.6;20
48500;Einbýlishús;1930;207.7;100
35900;Íbúðareign;2008;113.1;351
52000;Íbúðareign;1947;137;100
26100;Íbúðareign;1961;77.3;283
45000;Íbúðareign;1982;182.9;810
30500;Íbúðareign;2015;65.5;600
46950;Íbúðareign;2015;144.5;600
22000;Íbúðareign;1945;79.5;600
17200;Íbúðareign;1974;40.5;161
48000;Einbýlishús;2007;218.3;6010
26600;Íbúðareign;1979;91;160
25800;Íbúðareign;1981;56.2;72
35100;Íbúðareign;1983;164.8;220
38250;Íbúðareign;1959;143.6;100
61500;Raðhús;2003;183.2;350
96500;Einbýlishús;2012;286.6;351
24500;Íbúðareign;1949;84.4;600
40000;Parhús;1991;189.8;620
39900;Einbýlishús;1941;144.4;90
30700;Íbúðareign;2005;107.6;630
24900;Íbúðareign;1971;92.1;161
24400;Íbúðareign;1965;87.5;600
35900;Íbúðareign;1990;158.8;620
30700;Íbúðareign;1949;181.5;6030
23500;Íbúðareign;1980;130.6;6020
27200;Íbúðareign;1978;98.5;150
33250;Íbúðareign;2000;91.9;340
30000;Íbúðareign;1961;56.5;281
27500;Íbúðareign;1969;96.2;170
59500;Íbúðareign;2015;124.9;320
33300;Íbúðareign;2013;106.6;6010
35000;Einbýlishús;1977;190;2040
7800;Íbúðareign;1977;63.4;2050
12900;Raðhús;1978;89.2;2050
19200;Íbúðareign;1995;104;2050
37500;Raðhús;2005;169.2;2040
33000;Íbúðareign;1957;119.8;600
34700;Íbúðareign;2003;99.3;840
25500;Íbúðareign;2015;80.5;630
18000;Íbúðareign;1973;43.7;320
23000;Íbúðareign;1971;80.4;170
32500;Íbúðareign;2014;80.5;181
79900;Einbýlishús;2000;285;340
37000;Íbúðareign;2007;114.2;270
41900;Íbúðareign;2015;105.6;550
21000;Íbúðareign;1968;88.2;170
30000;Íbúðareign;1942;77.3;90
32000;Íbúðareign;2003;127.2;180
19000;Íbúðareign;1967;46.6;100
30100;Íbúðareign;1998;80.5;330
15500;Íbúðareign;1980;86.1;6040
17300;Íbúðareign;1970;89.3;6040
16200;Raðhús;1961;169.3;2050
23050;Einbýlishús;1965;192.1;2040
81000;Einbýlishús;1997;299.3;330
23400;Íbúðareign;1963;99.6;320
29600;Íbúðareign;1993;83.9;330
24000;Íbúðareign;1923;85.5;600
42500;Einbýlishús;1970;170.5;320
73000;Raðhús;1976;237;400
38000;Íbúðareign;1946;87.5;20
28000;Íbúðareign;1961;63;283
22000;Íbúðareign;1973;68.9;161
98000;Einbýlishús;1991;261.2;500
33100;Íbúðareign;1956;84.9;80
55900;Raðhús;1987;216.1;210
28000;Íbúðareign;1961;68.2;100
26700;Íbúðareign;1999;70.9;330
21000;Íbúðareign;1973;70.2;320
47800;Íbúðareign;1953;145.6;70
69900;Íbúðareign;2014;99.6;20
43500;Íbúðareign;2007;172;351
47360;Íbúðareign;2015;143.3;600
26000;Íbúðareign;1989;109.4;680
27800;Íbúðareign;1977;92.4;320
22000;Íbúðareign;1983;52.2;72
21000;Íbúðareign;1959;49;100
86500;Einbýlishús;1980;401.7;540
36000;Íbúðareign;1944;129.7;80
27500;Íbúðareign;1942;74.3;72
27900;Íbúðareign;1961;67.7;283
37000;Íbúðareign;2003;127.5;180
20400;Íbúðareign;2008;120.3;2040
18800;Íbúðareign;1958;188.9;2050
46200;Íbúðareign;2014;125.3;90
28250;Íbúðareign;1955;96.5;600
30500;Íbúðareign;1932;111.4;100
24000;Íbúðareign;1970;87.5;170
25800;Íbúðareign;1972;94.5;600
39500;Íbúðareign;2000;119;640
38000;Íbúðareign;2014;123.7;351
34300;Íbúðareign;2004;103.2;840
31900;Íbúðareign;2016;53.5;20
26750;Íbúðareign;1963;87.9;90
38900;Íbúðareign;2015;118;500
37000;Íbúðareign;2002;128.1;110
45500;Raðhús;1957;203.5;320
19700;Íbúðareign;1993;67.9;6040
63000;Einbýlishús;1980;322.8;220
27000;Íbúðareign;1934;62.1;20
62900;Íbúðareign;2015;180.5;550
41900;Raðhús;1985;169.4;600
28250;Íbúðareign;1939;73.9;72
87000;Raðhús;1980;251;400
36000;Íbúðareign;1987;106.5;210
49000;Raðhús;1991;170;220
54200;Raðhús;1995;172.5;340
28900;Íbúðareign;1988;74.3;220
38300;Íbúðareign;1998;133.3;340
30700;Íbúðareign;1967;91.3;320
68000;Einbýlishús;1984;308.2;320
39900;Íbúðareign;1999;112.4;340
33800;Íbúðareign;1995;114.1;130
33000;Íbúðareign;2000;96.6;340
19500;Íbúðareign;1974;66.2;161
24650;Íbúðareign;1949;82.9;80
58000;Parhús;2011;257.9;181
59000;Íbúðareign;2015;158.7;320
42900;Einbýlishús;1981;216.1;6020
9000;Íbúðareign;1974;55.3;2050
27000;Íbúðareign;1964;88.9;91
22500;Íbúðareign;1971;87.5;170
52500;Íbúðareign;1946;194.8;80
29300;Íbúðareign;1947;63.9;100
20900;Íbúðareign;1966;61.5;281
34000;Íbúðareign;1991;82.1;90
62500;Raðhús;1968;195.1;280
22300;Íbúðareign;1963;53.8;90
33500;Einbýlishús;1979;284.1;2040
71500;Einbýlishús;1978;308;500
32700;Íbúðareign;2003;103.7;340
23250;Íbúðareign;1955;57.2;281
26700;Íbúðareign;1962;83;91
29200;Íbúðareign;1968;128;600
26000;Íbúðareign;1968;104.2;170
27000;Íbúðareign;1993;97;130
31700;Íbúðareign;1983;106.8;72
31500;Íbúðareign;2015;103.4;630
42000;Íbúðareign;1960;166.5;281
67000;Raðhús;2007;254.4;351
43400;Íbúðareign;2000;122.6;340
42000;Íbúðareign;1925;109.8;25
81500;Einbýlishús;2004;290.1;520
47500;Parhús;2006;188.9;6080
16500;Íbúðareign;1936;42.9;20
28000;Einbýlishús;1943;157.7;6020
17670;Íbúðareign;1984;84.2;2050
18500;Íbúðareign;1987;137;2050
30400;Íbúðareign;2007;160.6;2040
27500;Íbúðareign;1969;168.6;2050
16500;Íbúðareign;1910;146.9;2050
22000;Íbúðareign;1967;148;2050
36300;Íbúðareign;2003;126;180
48000;Íbúðareign;2006;120.4;520
42200;Íbúðareign;1962;98.9;11
36000;Íbúðareign;2015;81.5;400
27200;Íbúðareign;1995;105.9;620
50500;Raðhús;1979;217.1;220
82000;Íbúðareign;1945;272.7;70
28500;Íbúðareign;NA;66.1;300
47000;Íbúðareign;1946;116.7;70
44900;Íbúðareign;NA;100.9;300
26000;Íbúðareign;1958;108.1;100
26000;Raðhús;1960;160.7;6030
46000;Einbýlishús;1973;200.7;160
14500;Íbúðareign;1965;46.4;100
15000;Íbúðareign;1938;71;6020
35500;Raðhús;2008;154.6;2040
22200;Íbúðareign;1966;88.9;320
66500;Raðhús;1971;298;280
82000;Íbúðareign;1990;187.6;20
28500;Íbúðareign;2005;96;600
29500;Íbúðareign;1904;60.3;20
36800;Íbúðareign;1993;133.9;130
26800;Íbúðareign;1975;75.5;320
31900;Íbúðareign;1964;96.7;91
18900;Íbúðareign;1974;44.6;160
32200;Íbúðareign;1961;101.2;283
45500;Íbúðareign;2008;121.5;600
53000;Íbúðareign;1946;131.9;80
19500;Íbúðareign;1973;67.3;161
32500;Íbúðareign;2006;97.5;350
22500;Íbúðareign;1972;106.7;160
53000;Raðhús;2004;212.3;810
82000;Íbúðareign;1956;195.8;70
47000;Einbýlishús;1967;224.9;6030
14000;Íbúðareign;1983;68.8;6040
12500;Íbúðareign;1925;116.9;6020
14000;Íbúðareign;1925;97.7;6020
23650;Íbúðareign;2006;106.1;2040
18700;Íbúðareign;1943;138.7;2040
16000;Íbúðareign;1957;108;2040
29600;Íbúðareign;1951;76;284
34500;Íbúðareign;2008;99.6;351
38000;Íbúðareign;1987;135.2;120
26100;Íbúðareign;1946;65.8;90
36500;Íbúðareign;2006;83.3;25
68500;Einbýlishús;1988;308.1;800
27000;Íbúðareign;1964;91.3;100
22400;Íbúðareign;1968;86.1;170
29000;Íbúðareign;2003;110.9;630
40000;Íbúðareign;1971;127.1;400
25300;Íbúðareign;1985;85.2;220
37500;Einbýlishús;2008;208;630
49000;Íbúðareign;1965;147;72
61000;Raðhús;2001;217.7;340
29900;Íbúðareign;1998;93;840
43500;Íbúðareign;1980;152.4;150
37700;Íbúðareign;1996;131.7;340
24380;Íbúðareign;1927;60.9;25
33500;Íbúðareign;2016;90.5;181
28500;Íbúðareign;2016;72.3;181
20700;Íbúðareign;1991;81.1;130
17500;Íbúðareign;1928;47.3;660
39000;Íbúðareign;2015;92.8;300
107000;Íbúðareign;2015;180.7;320
48000;Íbúðareign;1988;157.1;120
20700;Íbúðareign;1978;51.5;320
34200;Íbúðareign;2003;95.7;340
12500;Íbúðareign;1961;126.5;2050
13000;Íbúðareign;1954;116.4;2050
49500;Raðhús;1981;180.3;150
56900;Íbúðareign;2014;130.4;400
29500;Íbúðareign;1948;72.1;70
24700;Íbúðareign;2003;71.8;180
76000;Íbúðareign;1948;159.5;90
51500;Íbúðareign;2014;165.7;600
31000;Íbúðareign;1974;121.4;160
38500;Íbúðareign;2014;119.7;600
31000;Íbúðareign;2012;80.9;351
85000;Einbýlishús;2009;295.5;340
37500;Íbúðareign;2004;116.9;270
39500;Íbúðareign;1974;116.4;283
25200;Íbúðareign;2003;63.3;840
59000;Einbýlishús;1960;161.3;283
48000;Íbúðareign;2004;162.9;300
70000;Einbýlishús;1971;233.7;400
31000;Íbúðareign;1990;116.5;620
37200;Íbúðareign;1925;87.1;20
22200;Íbúðareign;1971;78.1;161
28700;Íbúðareign;1967;102.1;200
59500;Einbýlishús;1983;282.5;150
28000;Íbúðareign;1997;85.7;130
30500;Íbúðareign;2006;102.6;351
20400;Íbúðareign;1954;67.9;600
25000;Íbúðareign;2002;66.1;840
39200;Íbúðareign;1960;155.1;281
35500;Íbúðareign;2015;113.7;351
43250;Íbúðareign;2013;101.6;320
31150;Íbúðareign;2016;51.2;20
63500;Raðhús;1962;212.6;100
36000;Íbúðareign;1963;118.1;91
38500;Íbúðareign;2001;125.2;840
55500;Einbýlishús;1975;207;800
51000;Einbýlishús;1958;199.2;281
38500;Íbúðareign;2014;122.1;351
34900;Íbúðareign;2015;102;810
43700;Einbýlishús;1956;169.8;320
63700;Einbýlishús;1995;197.1;840
51700;Íbúðareign;1988;183;120
57000;Parhús;1997;212.2;130
24000;Íbúðareign;1985;83.9;600
11900;Íbúðareign;1947;33.6;6020
30000;Íbúðareign;2011;79;340
39000;Íbúðareign;2014;114.3;351
36200;Íbúðareign;2005;115.7;180
42000;Íbúðareign;2015;114.9;340
46000;Íbúðareign;1954;143.4;100
35500;Íbúðareign;1960;127.3;100
28500;Íbúðareign;1981;66;72
49500;Raðhús;2002;148.7;520
31500;Íbúðareign;1989;124.7;120
48000;Raðhús;1999;190.1;130
60500;Raðhús;2009;192.9;180
23300;Íbúðareign;2004;62.2;180
39500;Íbúðareign;2007;116.2;511
27700;Íbúðareign;1962;74.9;91
20500;Íbúðareign;1968;49.2;280
30000;Íbúðareign;2005;90.6;630
47000;Raðhús;2013;167.5;630
24900;Íbúðareign;1931;51;25
33000;Íbúðareign;1996;92.7;100
40000;Íbúðareign;2014;81.1;90
60000;Íbúðareign;1969;232;400
60000;Raðhús;1990;214.2;120
85000;Einbýlishús;1963;243.8;100
31000;Íbúðareign;1965;103.7;91
20000;Íbúðareign;1945;41.5;90
22100;Íbúðareign;1973;84;161
31082;Íbúðareign;2015;90.3;680
38500;Raðhús;1981;148.1;160
23900;Íbúðareign;1974;79.1;161
22900;Íbúðareign;1923;73.2;600
62000;Einbýlishús;1991;265.8;650
41500;Íbúðareign;1946;101.4;80
24400;Íbúðareign;1982;54.6;400
93000;Raðhús;2006;274.3;72
43000;Íbúðareign;2015;125.8;340
41500;Íbúðareign;2007;146.1;350
34000;Íbúðareign;1989;122.7;660
11400;Einbýlishús;1935;125.5;2050
9800;Íbúðareign;1946;74.8;2050
17500;Parhús;1964;187.7;2050
31900;Íbúðareign;1947;123.6;80
32900;Íbúðareign;2016;90.5;350
30800;Íbúðareign;1961;127.2;85
30000;Einbýlishús;1955;151.5;2050
51500;Íbúðareign;1965;153.9;400
23500;Íbúðareign;1925;51.5;20
33200;Íbúðareign;2004;106;180
19900;Íbúðareign;1986;57.5;220
39500;Íbúðareign;1987;132.1;500
22600;Íbúðareign;1975;95.2;160
37500;Íbúðareign;2007;125.1;351
22200;Íbúðareign;1946;56.1;80
32500;Íbúðareign;2005;112;630
28000;Íbúðareign;1962;75.3;91
30000;Íbúðareign;1938;59.4;90
20900;Íbúðareign;1973;64.2;161
68000;Einbýlishús;1967;266.7;80
26700;Íbúðareign;1969;91.1;170
23800;Íbúðareign;1987;62.8;120
28000;Íbúðareign;1959;77.3;100
49900;Íbúðareign;2007;133.6;511
35900;Íbúðareign;1978;113.8;500
41500;Íbúðareign;2000;140;130
46500;Íbúðareign;2001;123.4;520
25000;Íbúðareign;1967;112.6;200
24600;Íbúðareign;1989;84;600
29100;Íbúðareign;1994;84.1;130
27000;Íbúðareign;1946;69.3;90
27600;Íbúðareign;1994;92.4;800
23900;Íbúðareign;1985;65.7;220
32500;Parhús;1925;72.6;70
